BioProject,Run,Trips_id,file_name,study_name,study_srp,study_gse,PMID,organism,transcriptome
PRJNA297288,SRR2535415,1129,SRR2535415,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535414,1130,SRR2535414,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535417,1131,SRR2535417,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535416,1132,SRR2535416,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535558,1133,SRR2535558,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535559,1134,SRR2535559,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535413,1135,SRR2535413,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535412,1136,SRR2535412,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535554,1137,SRR2535554,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535555,1138,SRR2535555,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535556,1139,SRR2535556,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535557,1140,SRR2535557,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535419,1141,SRR2535419,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535418,1142,SRR2535418,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535552,1143,SRR2535552,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535410,1144,SRR2535410,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535891,1145,SRR2535891,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535890,1146,SRR2535890,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535893,1147,SRR2535893,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535892,1148,SRR2535892,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535895,1149,SRR2535895,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535894,1150,SRR2535894,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535897,1151,SRR2535897,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535896,1152,SRR2535896,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535899,1153,SRR2535899,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535898,1154,SRR2535898,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535952,1155,SRR2535952,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535953,1156,SRR2535953,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535954,1157,SRR2535954,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535955,1158,SRR2535955,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535956,1159,SRR2535956,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535957,1160,SRR2535957,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535321,1161,SRR2535321,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535902,1162,SRR2535902,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535550,1163,SRR2535550,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535551,1164,SRR2535551,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535309,1165,SRR2535309,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535308,1166,SRR2535308,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535301,1167,SRR2535301,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535300,1168,SRR2535300,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535303,1169,SRR2535303,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535302,1170,SRR2535302,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535305,1171,SRR2535305,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535304,1172,SRR2535304,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535307,1173,SRR2535307,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535306,1174,SRR2535306,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535958,1175,SRR2535958,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535959,1176,SRR2535959,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535927,1177,SRR2535927,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535904,1178,SRR2535904,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535730,1179,SRR2535730,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535731,1180,SRR2535731,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535732,1181,SRR2535732,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535733,1182,SRR2535733,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535734,1183,SRR2535734,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535735,1184,SRR2535735,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535736,1185,SRR2535736,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535737,1186,SRR2535737,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535738,1187,SRR2535738,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535739,1188,SRR2535739,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535826,1189,SRR2535826,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535827,1190,SRR2535827,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535820,1191,SRR2535820,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535821,1192,SRR2535821,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535822,1193,SRR2535822,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535823,1194,SRR2535823,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535926,1195,SRR2535926,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535950,1196,SRR2535950,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2536088,1197,SRR2536088,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535951,1198,SRR2535951,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535688,1199,SRR2535688,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535689,1200,SRR2535689,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2536029,1201,SRR2536029,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2536028,1202,SRR2536028,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2536144,1203,SRR2536144,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2536145,1204,SRR2536145,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2536142,1205,SRR2536142,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2536143,1206,SRR2536143,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2536140,1207,SRR2536140,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2536141,1208,SRR2536141,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2536021,1209,SRR2536021,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2536020,1210,SRR2536020,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2536023,1211,SRR2536023,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2536022,1212,SRR2536022,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2536025,1213,SRR2536025,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2536024,1214,SRR2536024,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2536027,1215,SRR2536027,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2536026,1216,SRR2536026,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535604,1217,SRR2535604,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535605,1218,SRR2535605,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535606,1219,SRR2535606,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535607,1220,SRR2535607,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535600,1221,SRR2535600,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535601,1222,SRR2535601,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535602,1223,SRR2535602,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535603,1224,SRR2535603,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535680,1225,SRR2535680,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535608,1226,SRR2535608,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535609,1227,SRR2535609,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535681,1228,SRR2535681,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2536150,1229,SRR2536150,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535518,1230,SRR2535518,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535519,1231,SRR2535519,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535510,1232,SRR2535510,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535511,1233,SRR2535511,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535512,1234,SRR2535512,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535513,1235,SRR2535513,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535514,1236,SRR2535514,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535515,1237,SRR2535515,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535516,1238,SRR2535516,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535517,1239,SRR2535517,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535288,1240,SRR2535288,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535289,1241,SRR2535289,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535691,1242,SRR2535691,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535690,1243,SRR2535690,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535697,1244,SRR2535697,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535696,1245,SRR2535696,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535695,1246,SRR2535695,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535694,1247,SRR2535694,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535280,1248,SRR2535280,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535281,1249,SRR2535281,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535282,1250,SRR2535282,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535283,1251,SRR2535283,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535284,1252,SRR2535284,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535285,1253,SRR2535285,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535286,1254,SRR2535286,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535287,1255,SRR2535287,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535994,1256,SRR2535994,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535995,1257,SRR2535995,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535996,1258,SRR2535996,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535997,1259,SRR2535997,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535990,1260,SRR2535990,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535991,1261,SRR2535991,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535992,1262,SRR2535992,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535993,1263,SRR2535993,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535800,1264,SRR2535800,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535837,1265,SRR2535837,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535999,1266,SRR2535999,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535830,1267,SRR2535830,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535801,1268,SRR2535801,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2536082,1269,SRR2536082,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535619,1270,SRR2535619,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535345,1271,SRR2535345,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535344,1272,SRR2535344,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535347,1273,SRR2535347,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535346,1274,SRR2535346,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535341,1275,SRR2535341,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535340,1276,SRR2535340,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535343,1277,SRR2535343,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535342,1278,SRR2535342,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535464,1279,SRR2535464,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535465,1280,SRR2535465,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535466,1281,SRR2535466,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535467,1282,SRR2535467,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535349,1283,SRR2535349,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535461,1284,SRR2535461,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535462,1285,SRR2535462,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535463,1286,SRR2535463,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535868,1287,SRR2535868,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535869,1288,SRR2535869,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535860,1289,SRR2535860,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535861,1290,SRR2535861,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535862,1291,SRR2535862,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535863,1292,SRR2535863,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535864,1293,SRR2535864,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535865,1294,SRR2535865,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535866,1295,SRR2535866,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535867,1296,SRR2535867,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535903,1297,SRR2535903,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535613,1298,SRR2535613,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535901,1299,SRR2535901,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535900,1300,SRR2535900,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535907,1301,SRR2535907,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535906,1302,SRR2535906,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535905,1303,SRR2535905,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535612,1304,SRR2535612,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535909,1305,SRR2535909,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535908,1306,SRR2535908,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2536058,1307,SRR2536058,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2536059,1308,SRR2536059,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535939,1309,SRR2535939,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2536065,1310,SRR2536065,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2536064,1311,SRR2536064,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535804,1312,SRR2535804,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2536066,1313,SRR2536066,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2536061,1314,SRR2536061,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2536060,1315,SRR2536060,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2536063,1316,SRR2536063,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2536062,1317,SRR2536062,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2536069,1318,SRR2536069,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2536068,1319,SRR2536068,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535640,1320,SRR2535640,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535641,1321,SRR2535641,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535642,1322,SRR2535642,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535643,1323,SRR2535643,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535644,1324,SRR2535644,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535645,1325,SRR2535645,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535646,1326,SRR2535646,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535647,1327,SRR2535647,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535648,1328,SRR2535648,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535649,1329,SRR2535649,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535761,1330,SRR2535761,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535760,1331,SRR2535760,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535767,1332,SRR2535767,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535766,1333,SRR2535766,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535765,1334,SRR2535765,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535764,1335,SRR2535764,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535805,1336,SRR2535805,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2536054,1337,SRR2536054,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535769,1338,SRR2535769,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2536055,1339,SRR2536055,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2535768,1340,SRR2535768,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2536119,1341,SRR2536119,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2536118,1342,SRR2536118,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2536111,1343,SRR2536111,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2536110,1344,SRR2536110,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2536113,1345,SRR2536113,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2536112,1346,SRR2536112,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2536115,1347,SRR2536115,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2536114,1348,SRR2536114,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2536117,1349,SRR2536117,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
PRJNA297288,SRR2536116,1350,SRR2536116,Atger15,SRP064304,GSE73554,26554015,mus_musculus,Gencode_M14
