ribocrypt_id,BioProject,Organism,Run
PRJNA667051,PRJNA667051,Chlorocebus sabaeus,SRR12764735
PRJNA667051,PRJNA667051,Chlorocebus sabaeus,SRR12764736
PRJNA667051,PRJNA667051,Chlorocebus sabaeus,SRR12764737
PRJNA667051,PRJNA667051,Chlorocebus sabaeus,SRR12764738
PRJNA667051,PRJNA667051,Chlorocebus sabaeus,SRR12764739
PRJNA667051,PRJNA667051,Chlorocebus sabaeus,SRR12764740
PRJNA667051,PRJNA667051,Chlorocebus sabaeus,SRR12764753
PRJNA667051,PRJNA667051,Chlorocebus sabaeus,SRR12764754
PRJNA667051,PRJNA667051,Chlorocebus sabaeus,SRR12764755
PRJNA667051,PRJNA667051,Chlorocebus sabaeus,SRR12764756
PRJNA667051,PRJNA667051,Chlorocebus sabaeus,SRR12764757
PRJNA667051,PRJNA667051,Chlorocebus sabaeus,SRR12764758
PRJNA667051,PRJNA667051,Chlorocebus sabaeus,SRR12764759
PRJNA667051,PRJNA667051,Chlorocebus sabaeus,SRR12764760
PRJNA667051,PRJNA667051,Chlorocebus sabaeus,SRR12764761
PRJNA667051,PRJNA667051,Chlorocebus sabaeus,SRR12764762
PRJNA667051,PRJNA667051,Chlorocebus sabaeus,SRR12764763
PRJNA667051,PRJNA667051,Chlorocebus sabaeus,SRR12764764
PRJNA667051,PRJNA667051,Chlorocebus sabaeus,SRR12764777
PRJNA667051,PRJNA667051,Chlorocebus sabaeus,SRR12764778
PRJNA667051,PRJNA667051,Chlorocebus sabaeus,SRR12764779
PRJNA667051,PRJNA667051,Chlorocebus sabaeus,SRR12764780
PRJNA667051,PRJNA667051,Chlorocebus sabaeus,SRR12764781
PRJNA667051,PRJNA667051,Chlorocebus sabaeus,SRR12764782
PRJNA667051,PRJNA667051,Chlorocebus sabaeus,SRR12764783
PRJNA667051,PRJNA667051,Chlorocebus sabaeus,SRR12764784
PRJNA667051,PRJNA667051,Chlorocebus sabaeus,SRR12764785
PRJNA667051,PRJNA667051,Chlorocebus sabaeus,SRR12764786
PRJNA667051,PRJNA667051,Chlorocebus sabaeus,SRR12764787
PRJNA667051,PRJNA667051,Chlorocebus sabaeus,SRR12764788
PRJNA667051,PRJNA667051,Homo sapiens,SRR12764797
PRJNA667051,PRJNA667051,Homo sapiens,SRR12764798
PRJNA667051,PRJNA667051,Homo sapiens,SRR12764799
PRJNA667051,PRJNA667051,Homo sapiens,SRR12764800
PRJNA667051,PRJNA667051,Homo sapiens,SRR12764801
PRJNA667051,PRJNA667051,Homo sapiens,SRR12764802
PRJNA667051,PRJNA667051,Homo sapiens,SRR12764803
PRJNA667051,PRJNA667051,Homo sapiens,SRR12764804
PRJNA667051,PRJNA667051,Homo sapiens,SRR12764809
PRJNA667051,PRJNA667051,Homo sapiens,SRR12764810
PRJNA667051,PRJNA667051,Homo sapiens,SRR12764811
PRJNA667051,PRJNA667051,Homo sapiens,SRR12764812
PRJNA667051,PRJNA667051,Chlorocebus sabaeus,SRR15324684
PRJNA667051,PRJNA667051,Chlorocebus sabaeus,SRR15324685
PRJNA667051,PRJNA667051,Chlorocebus sabaeus,SRR15324686
PRJNA667051,PRJNA667051,Chlorocebus sabaeus,SRR15324687
PRJNA667051,PRJNA667051,Chlorocebus sabaeus,SRR15324688
PRJNA667051,PRJNA667051,Homo sapiens,SRR15324714
PRJNA667051,PRJNA667051,Homo sapiens,SRR15324715
PRJNA667051,PRJNA667051,Homo sapiens,SRR15324716
PRJNA667051,PRJNA667051,Homo sapiens,SRR15324717
PRJNA667051,PRJNA667051,Homo sapiens,SRR15324718
PRJNA667051,PRJNA667051,Homo sapiens,SRR15324719
PRJNA667051,PRJNA667051,Homo sapiens,SRR15324720
PRJNA667051,PRJNA667051,Homo sapiens,SRR15324721
PRJNA667051,PRJNA667051,Homo sapiens,SRR15324722
PRJNA667051,PRJNA667051,Homo sapiens,SRR15324723
PRJNA667051,PRJNA667051,Homo sapiens,SRR15324724
PRJNA667051,PRJNA667051,Homo sapiens,SRR15324725
PRJNA667051,PRJNA667051,Homo sapiens,SRR15324726
PRJNA667051,PRJNA667051,Homo sapiens,SRR15324727
PRJNA667051,PRJNA667051,Homo sapiens,SRR15324728
PRJNA667051,PRJNA667051,Homo sapiens,SRR15324729
PRJNA667051,PRJNA667051,Homo sapiens,SRR15324730
PRJNA667051,PRJNA667051,Homo sapiens,SRR15324731
PRJNA667051,PRJNA667051,Homo sapiens,SRR15324732
PRJNA667051,PRJNA667051,Homo sapiens,SRR15324733
PRJNA667051,PRJNA667051,Homo sapiens,SRR15324734
PRJNA667051,PRJNA667051,Homo sapiens,SRR15324735
PRJNA667051,PRJNA667051,Homo sapiens,SRR15324736
PRJNA667051,PRJNA667051,Homo sapiens,SRR15324737
PRJNA667051,PRJNA667051,Homo sapiens,SRR15324738
PRJNA667952,PRJNA667952,Homo sapiens,SRR12790129
PRJNA667952,PRJNA667952,Homo sapiens,SRR12790130
PRJNA667952,PRJNA667952,Homo sapiens,SRR12790133
PRJNA667952,PRJNA667952,Homo sapiens,SRR12790134
PRJNA667952,PRJNA667952,Homo sapiens,SRR12790137
PRJNA667952,PRJNA667952,Homo sapiens,SRR12790138
PRJNA667952,PRJNA667952,Homo sapiens,SRR12790141
PRJNA667952,PRJNA667952,Homo sapiens,SRR12790142
PRJNA667952,PRJNA667952,Homo sapiens,SRR12790145
PRJNA667952,PRJNA667952,Homo sapiens,SRR12790146
PRJNA667952,PRJNA667952,Homo sapiens,SRR12790149
PRJNA667952,PRJNA667952,Homo sapiens,SRR12790150
PRJNA667952,PRJNA667952,Homo sapiens,SRR12790153
PRJNA667952,PRJNA667952,Homo sapiens,SRR12790154
PRJNA667952,PRJNA667952,Homo sapiens,SRR12790157
PRJNA667952,PRJNA667952,Homo sapiens,SRR12790158
PRJNA668372,PRJNA668372,Saccharomyces cerevisiae,SRR12804086
PRJNA668372,PRJNA668372,Saccharomyces cerevisiae,SRR12804087
PRJNA668372,PRJNA668372,Saccharomyces cerevisiae,SRR12804088
PRJNA668372,PRJNA668372,Saccharomyces cerevisiae,SRR12804089
PRJNA668372,PRJNA668372,Saccharomyces cerevisiae,SRR12804092
PRJNA668372,PRJNA668372,Saccharomyces cerevisiae,SRR12804093
PRJNA668372,PRJNA668372,Saccharomyces cerevisiae,SRR12804096
PRJNA668372,PRJNA668372,Saccharomyces cerevisiae,SRR12804097
PRJNA668372,PRJNA668372,Saccharomyces cerevisiae,SRR12804100
PRJNA668372,PRJNA668372,Saccharomyces cerevisiae,SRR12804101
PRJNA668384,PRJNA668384,Komagataella phaffii,SRR12804261
PRJNA668384,PRJNA668384,Komagataella phaffii,SRR12804262
PRJNA670552,PRJNA670552,Homo sapiens,SRR12874342
PRJNA670552,PRJNA670552,Homo sapiens,SRR12874341
PRJNA670552,PRJNA670552,Homo sapiens,SRR12874340
PRJNA675022,PRJNA675022,Culex tarsalis,SRR12998993
PRJNA675022,PRJNA675022,Culex tarsalis,SRR12998992
PRJNA675022,PRJNA675022,Culex tarsalis,SRR12998991
PRJNA675022,PRJNA675022,Culex tarsalis,SRR12998988
PRJNA676161,PRJNA676161,Homo sapiens,SRR13036613
PRJNA676161,PRJNA676161,Homo sapiens,SRR13036614
PRJNA676161,PRJNA676161,Homo sapiens,SRR13036615
PRJNA676161,PRJNA676161,Homo sapiens,SRR13036616
PRJNA676161,PRJNA676161,Homo sapiens,SRR13036617
PRJNA676161,PRJNA676161,Homo sapiens,SRR13036618
PRJNA676161,PRJNA676161,Homo sapiens,SRR13036619
PRJNA676161,PRJNA676161,Homo sapiens,SRR13036620
PRJNA676161,PRJNA676161,Homo sapiens,SRR13036621
PRJNA676161,PRJNA676161,Homo sapiens,SRR13036622
PRJNA677870,PRJNA677870,Homo sapiens,SRR14824510
PRJNA677870,PRJNA677870,Homo sapiens,SRR14824512
PRJNA680784,PRJNA680784,Bacillus subtilis,SRR13142690
PRJNA680784,PRJNA680784,Bacillus subtilis,SRR13142691
PRJNA680784,PRJNA680784,Bacillus subtilis,SRR13142692
PRJNA680784,PRJNA680784,Bacillus subtilis,SRR13142693
PRJNA680784,PRJNA680784,Bacillus subtilis,SRR13142694
PRJNA680784,PRJNA680784,Bacillus subtilis,SRR13142695
PRJNA680784,PRJNA680784,Bacillus subtilis,SRR13142696
PRJNA680784,PRJNA680784,Bacillus subtilis,SRR13142697
PRJNA680784,PRJNA680784,Bacillus subtilis,SRR13142698
PRJNA680784,PRJNA680784,Bacillus subtilis,SRR13142699
PRJNA680784,PRJNA680784,Bacillus subtilis,SRR13142700
PRJNA680784,PRJNA680784,Bacillus subtilis,SRR13142701
PRJNA680923,PRJNA680923,Saccharomyces cerevisiae,SRR13150122
PRJNA680923,PRJNA680923,Saccharomyces cerevisiae,SRR13150123
PRJNA680923,PRJNA680923,Saccharomyces cerevisiae,SRR13150124
PRJNA680923,PRJNA680923,Saccharomyces cerevisiae,SRR13150125
PRJNA680923,PRJNA680923,Saccharomyces cerevisiae,SRR13150126
PRJNA680923,PRJNA680923,Saccharomyces cerevisiae,SRR13150127
PRJNA680923,PRJNA680923,Saccharomyces cerevisiae,SRR13150128
PRJNA680923,PRJNA680923,Saccharomyces cerevisiae,SRR13150129
PRJNA682206,PRJNA682206,Mus musculus,SRR13186858
PRJNA682206,PRJNA682206,Mus musculus,SRR13186859
PRJNA682206,PRJNA682206,Mus musculus,SRR13186860
PRJNA682206,PRJNA682206,Mus musculus,SRR13186861
PRJNA682206,PRJNA682206,Mus musculus,SRR13186862
PRJNA682206,PRJNA682206,Mus musculus,SRR13186863
PRJNA682206,PRJNA682206,Mus musculus,SRR13186864
PRJNA682206,PRJNA682206,Mus musculus,SRR13186865
PRJNA682206,PRJNA682206,Mus musculus,SRR13186866
PRJNA682206,PRJNA682206,Mus musculus,SRR13186867
PRJNA682206,PRJNA682206,Mus musculus,SRR13186868
PRJNA682206,PRJNA682206,Mus musculus,SRR13186869
PRJNA682206,PRJNA682206,Mus musculus,SRR13186870
PRJNA682206,PRJNA682206,Mus musculus,SRR13186871
PRJNA682206,PRJNA682206,Mus musculus,SRR13186872
PRJNA682206,PRJNA682206,Mus musculus,SRR13186873
PRJNA682206,PRJNA682206,Mus musculus,SRR13186874
PRJNA682206,PRJNA682206,Mus musculus,SRR13186875
PRJNA682206,PRJNA682206,Mus musculus,SRR13186876
PRJNA682206,PRJNA682206,Mus musculus,SRR13186877
PRJNA682206,PRJNA682206,Mus musculus,SRR13186878
PRJNA682206,PRJNA682206,Mus musculus,SRR13186879
PRJNA682206,PRJNA682206,Mus musculus,SRR13186880
PRJNA682206,PRJNA682206,Mus musculus,SRR13186881
PRJNA682206,PRJNA682206,Mus musculus,SRR13186882
PRJNA682206,PRJNA682206,Mus musculus,SRR13186883
PRJNA682206,PRJNA682206,Mus musculus,SRR13186884
PRJNA682206,PRJNA682206,Mus musculus,SRR13186885
PRJNA682206,PRJNA682206,Mus musculus,SRR13186856
PRJNA682206,PRJNA682206,Mus musculus,SRR13186857
PRJNA689830,PRJNA689830,Escherichia coli,SRR13362462
PRJNA689830,PRJNA689830,Escherichia coli,SRR13362463
PRJNA689830,PRJNA689830,Escherichia coli,SRR13362466
PRJNA689830,PRJNA689830,Escherichia coli,SRR13362467
PRJNA692108,PRJNA692108,Mus musculus,SRR13435518
PRJNA692108,PRJNA692108,Mus musculus,SRR13435519
PRJNA692108,PRJNA692108,Mus musculus,SRR13435520
PRJNA692108,PRJNA692108,Mus musculus,SRR13435521
PRJNA692108,PRJNA692108,Mus musculus,SRR13435522
PRJNA692108,PRJNA692108,Mus musculus,SRR13435523
PRJNA692108,PRJNA692108,Mus musculus,SRR13435524
PRJNA692108,PRJNA692108,Mus musculus,SRR13435525
PRJNA694918,PRJNA694918,Mus musculus,SRR13531014
PRJNA694918,PRJNA694918,Mus musculus,SRR13531015
PRJNA694918,PRJNA694918,Mus musculus,SRR13531016
PRJNA694918,PRJNA694918,Mus musculus,SRR13531017
PRJNA694918,PRJNA694918,Mus musculus,SRR13531018
PRJNA694918,PRJNA694918,Mus musculus,SRR13566023
PRJNA694918,PRJNA694918,Mus musculus,SRR13531020
PRJNA694918,PRJNA694918,Mus musculus,SRR13531021
PRJNA697913,PRJNA697913,Mus musculus,SRR13577564
PRJNA697913,PRJNA697913,Mus musculus,SRR13577565
PRJNA697913,PRJNA697913,Mus musculus,SRR13577566
PRJNA697913,PRJNA697913,Mus musculus,SRR13577567
PRJNA697913,PRJNA697913,Mus musculus,SRR13577568
PRJNA697913,PRJNA697913,Mus musculus,SRR13577569
PRJNA697913,PRJNA697913,Mus musculus,SRR13577572
PRJNA697913,PRJNA697913,Mus musculus,SRR13577573
PRJNA697913,PRJNA697913,Mus musculus,SRR13577574
PRJNA697913,PRJNA697913,Mus musculus,SRR13577575
PRJNA697913,PRJNA697913,Mus musculus,SRR13577576
PRJNA697913,PRJNA697913,Mus musculus,SRR13577577
PRJNA697913,PRJNA697913,Mus musculus,SRR13577580
PRJNA697913,PRJNA697913,Mus musculus,SRR13577581
PRJNA697913,PRJNA697913,Mus musculus,SRR13577582
PRJNA697913,PRJNA697913,Mus musculus,SRR13577583
PRJNA697913,PRJNA697913,Mus musculus,SRR13577584
PRJNA697913,PRJNA697913,Mus musculus,SRR13577585
PRJNA697913,PRJNA697913,Mus musculus,SRR13577596
PRJNA697913,PRJNA697913,Mus musculus,SRR13577598
PRJNA697913,PRJNA697913,Mus musculus,SRR13577600
PRJNA697913,PRJNA697913,Mus musculus,SRR13577602
PRJNA697913,PRJNA697913,Mus musculus,SRR13577616
PRJNA697913,PRJNA697913,Mus musculus,SRR13577617
PRJNA697913,PRJNA697913,Mus musculus,SRR18677066
PRJNA697913,PRJNA697913,Mus musculus,SRR18677067
PRJNA697913,PRJNA697913,Mus musculus,SRR18677068
PRJNA697913,PRJNA697913,Mus musculus,SRR18677069
PRJNA697913,PRJNA697913,Mus musculus,SRR18677070
PRJNA697913,PRJNA697913,Mus musculus,SRR18677071
PRJNA697913,PRJNA697913,Mus musculus,SRR18677072
PRJNA697913,PRJNA697913,Mus musculus,SRR18677073
PRJNA697913,PRJNA697913,Mus musculus,SRR18677074
PRJNA697913,PRJNA697913,Mus musculus,SRR18677075
PRJNA697913,PRJNA697913,Mus musculus,SRR18677076
PRJNA697913,PRJNA697913,Mus musculus,SRR18677077
PRJNA697913,PRJNA697913,Mus musculus,SRR18677078
PRJNA697913,PRJNA697913,Mus musculus,SRR18677079
PRJNA697913,PRJNA697913,Mus musculus,SRR18677080
PRJNA697913,PRJNA697913,Mus musculus,SRR18677081
PRJNA697913,PRJNA697913,Mus musculus,SRR18677098
PRJNA697913,PRJNA697913,Mus musculus,SRR18677099
PRJNA697913,PRJNA697913,Mus musculus,SRR18677100
PRJNA697913,PRJNA697913,Mus musculus,SRR18677101
PRJNA697913,PRJNA697913,Mus musculus,SRR18677102
PRJNA697913,PRJNA697913,Mus musculus,SRR18677103
PRJNA697913,PRJNA697913,Mus musculus,SRR18677082
PRJNA697913,PRJNA697913,Mus musculus,SRR18677083
PRJNA697913,PRJNA697913,Mus musculus,SRR18677084
PRJNA697913,PRJNA697913,Mus musculus,SRR18677085
PRJNA697913,PRJNA697913,Mus musculus,SRR18677086
PRJNA697913,PRJNA697913,Mus musculus,SRR18677087
PRJNA697913,PRJNA697913,Mus musculus,SRR18677088
PRJNA697913,PRJNA697913,Mus musculus,SRR18677089
PRJNA697913,PRJNA697913,Mus musculus,SRR18677119
PRJNA697913,PRJNA697913,Mus musculus,SRR18677120
PRJNA697913,PRJNA697913,Mus musculus,SRR18677121
PRJNA697913,PRJNA697913,Mus musculus,SRR18677122
PRJNA697913,PRJNA697913,Mus musculus,SRR18677090
PRJNA697913,PRJNA697913,Mus musculus,SRR18677091
PRJNA697913,PRJNA697913,Mus musculus,SRR18677092
PRJNA697913,PRJNA697913,Mus musculus,SRR18677093
PRJNA697913,PRJNA697913,Mus musculus,SRR18677094
PRJNA697913,PRJNA697913,Mus musculus,SRR18677095
PRJNA697913,PRJNA697913,Mus musculus,SRR18677096
PRJNA697913,PRJNA697913,Mus musculus,SRR18677097
PRJNA697913,PRJNA697913,Mus musculus,SRR18677109
PRJNA697913,PRJNA697913,Mus musculus,SRR18677110
PRJNA697913,PRJNA697913,Mus musculus,SRR18677111
PRJNA697913,PRJNA697913,Mus musculus,SRR18677112
PRJNA697913,PRJNA697913,Mus musculus,SRR18677113
PRJNA697913,PRJNA697913,Mus musculus,SRR18677114
PRJNA699408,PRJNA699408,Arabidopsis thaliana,SRR13638403
PRJNA699408,PRJNA699408,Arabidopsis thaliana,SRR13638402
PRJNA699408,PRJNA699408,Arabidopsis thaliana,SRR13638397
PRJNA699408,PRJNA699408,Arabidopsis thaliana,SRR13638400
PRJNA699408,PRJNA699408,Arabidopsis thaliana,SRR13638396
PRJNA699408,PRJNA699408,Arabidopsis thaliana,SRR13638401
PRJNA701262,PRJNA701262,Xenopus laevis,SRR13679798
PRJNA701262,PRJNA701262,Xenopus laevis,SRR13679799
PRJNA701262,PRJNA701262,Xenopus laevis,SRR13679800
PRJNA701262,PRJNA701262,Xenopus laevis,SRR13679801
PRJNA701262,PRJNA701262,Xenopus laevis,SRR13679802
PRJNA701262,PRJNA701262,Xenopus laevis,SRR13679803
PRJNA701262,PRJNA701262,Xenopus laevis,SRR13679804
PRJNA701262,PRJNA701262,Xenopus laevis,SRR13679805
PRJNA701262,PRJNA701262,Homo sapiens,SRR13679806
PRJNA701262,PRJNA701262,Homo sapiens,SRR13679807
PRJNA701262,PRJNA701262,Homo sapiens,SRR13679808
PRJNA701262,PRJNA701262,Homo sapiens,SRR13679809
PRJNA701262,PRJNA701262,Homo sapiens,SRR13679810
PRJNA701262,PRJNA701262,Homo sapiens,SRR13679811
PRJNA701262,PRJNA701262,Homo sapiens,SRR13679812
PRJNA701262,PRJNA701262,Homo sapiens,SRR13679813
PRJNA701262,PRJNA701262,Homo sapiens,SRR13679814
PRJNA701262,PRJNA701262,Homo sapiens,SRR13679815
PRJNA701894,PRJNA701894,Homo sapiens,SRR13711197
PRJNA701894,PRJNA701894,Homo sapiens,SRR13711198
PRJNA701894,PRJNA701894,Homo sapiens,SRR13711199
PRJNA701894,PRJNA701894,Homo sapiens,SRR13711194
PRJNA701894,PRJNA701894,Homo sapiens,SRR13711195
PRJNA701894,PRJNA701894,Homo sapiens,SRR13711196
PRJNA701895,PRJNA701895,Homo sapiens,SRR13711206
PRJNA701895,PRJNA701895,Homo sapiens,SRR13711207
PRJNA701895,PRJNA701895,Homo sapiens,SRR13711210
PRJNA701895,PRJNA701895,Homo sapiens,SRR13711211
PRJNA701895,PRJNA701895,Homo sapiens,SRR13711214
PRJNA701895,PRJNA701895,Homo sapiens,SRR13711215
PRJNA701951,PRJNA701951,Homo sapiens,SRR13712428
PRJNA701951,PRJNA701951,Homo sapiens,SRR13712430
PRJNA701951,PRJNA701951,Homo sapiens,SRR13712432
PRJNA701951,PRJNA701951,Homo sapiens,SRR13712434
PRJNA701951,PRJNA701951,Homo sapiens,SRR13712439
PRJNA701951,PRJNA701951,Homo sapiens,SRR13712441
PRJNA701951,PRJNA701951,Homo sapiens,SRR13712443
PRJNA701951,PRJNA701951,Homo sapiens,SRR13712445
PRJNA701951,PRJNA701951,Homo sapiens,SRR13712447
PRJNA701951,PRJNA701951,Homo sapiens,SRR13712449
PRJNA701951,PRJNA701951,Homo sapiens,SRR13712451
PRJNA701951,PRJNA701951,Homo sapiens,SRR13712453
PRJNA701951,PRJNA701951,Homo sapiens,SRR13712416
PRJNA701951,PRJNA701951,Homo sapiens,SRR13712418
PRJNA701951,PRJNA701951,Homo sapiens,SRR13712420
PRJNA701951,PRJNA701951,Homo sapiens,SRR13712422
PRJNA702531,PRJNA702531,Saccharomyces cerevisiae,SRR13734362
PRJNA702531,PRJNA702531,Saccharomyces cerevisiae,SRR13734363
PRJNA702531,PRJNA702531,Saccharomyces cerevisiae,SRR13734364
PRJNA702531,PRJNA702531,Saccharomyces cerevisiae,SRR13734365
PRJNA702531,PRJNA702531,Saccharomyces cerevisiae,SRR13734366
PRJNA702531,PRJNA702531,Saccharomyces cerevisiae,SRR13734367
PRJNA702531,PRJNA702531,Saccharomyces cerevisiae,SRR13734374
PRJNA702531,PRJNA702531,Saccharomyces cerevisiae,SRR13734375
PRJNA702531,PRJNA702531,Saccharomyces cerevisiae,SRR13734376
PRJNA702531,PRJNA702531,Saccharomyces cerevisiae,SRR13734377
PRJNA702531,PRJNA702531,Saccharomyces cerevisiae,SRR13734346
PRJNA702531,PRJNA702531,Saccharomyces cerevisiae,SRR13734347
PRJNA702531,PRJNA702531,Saccharomyces cerevisiae,SRR13734348
PRJNA702531,PRJNA702531,Saccharomyces cerevisiae,SRR13734349
PRJNA702531,PRJNA702531,Saccharomyces cerevisiae,SRR13734354
PRJNA702531,PRJNA702531,Saccharomyces cerevisiae,SRR13734355
PRJNA702531,PRJNA702531,Saccharomyces cerevisiae,SRR13734358
PRJNA702531,PRJNA702531,Saccharomyces cerevisiae,SRR13734359
PRJNA704316,PRJNA704316,Mus musculus,SRR13769802
PRJNA704316,PRJNA704316,Mus musculus,SRR13769803
PRJNA704316,PRJNA704316,Mus musculus,SRR13769804
PRJNA704316,PRJNA704316,Mus musculus,SRR13769805
PRJNA704316,PRJNA704316,Mus musculus,SRR13769806
PRJNA704316,PRJNA704316,Mus musculus,SRR13769807
PRJNA704316,PRJNA704316,Mus musculus,SRR13769808
PRJNA704316,PRJNA704316,Mus musculus,SRR13769809
PRJNA704316,PRJNA704316,Mus musculus,SRR13769810
PRJNA704316,PRJNA704316,Mus musculus,SRR13769811
PRJNA704316,PRJNA704316,Mus musculus,SRR13769812
PRJNA704316,PRJNA704316,Mus musculus,SRR13769813
PRJNA704908,PRJNA704908,Mus musculus,SRR13784004
PRJNA704908,PRJNA704908,Mus musculus,SRR13784006
PRJNA704908,PRJNA704908,Mus musculus,SRR13784008
PRJNA704908,PRJNA704908,Mus musculus,SRR13784010
PRJNA704908,PRJNA704908,Mus musculus,SRR13784012
PRJNA704908,PRJNA704908,Mus musculus,SRR13784015
PRJNA704908,PRJNA704908,Mus musculus,SRR13784017
PRJNA704908,PRJNA704908,Mus musculus,SRR13784019
PRJNA705181,PRJNA705181,Mus musculus,SRR13794627
PRJNA705181,PRJNA705181,Mus musculus,SRR13794628
PRJNA705181,PRJNA705181,Mus musculus,SRR13794629
PRJNA705181,PRJNA705181,Mus musculus,SRR13794630
PRJNA705181,PRJNA705181,Mus musculus,SRR13794631
PRJNA705181,PRJNA705181,Mus musculus,SRR13794632
PRJNA705181,PRJNA705181,Mus musculus,SRR13794633
PRJNA705181,PRJNA705181,Mus musculus,SRR13794641
PRJNA705181,PRJNA705181,Mus musculus,SRR13794642
PRJNA705181,PRJNA705181,Mus musculus,SRR13794643
PRJNA705181,PRJNA705181,Mus musculus,SRR13794644
PRJNA705181,PRJNA705181,Mus musculus,SRR13794649
PRJNA705181,PRJNA705181,Mus musculus,SRR13794650
PRJNA705181,PRJNA705181,Mus musculus,SRR13794651
PRJNA705181,PRJNA705181,Mus musculus,SRR13794652
PRJNA707431,PRJNA707431,Homo sapiens,SRR13884512
PRJNA707431,PRJNA707431,Homo sapiens,SRR13884513
PRJNA707431,PRJNA707431,Homo sapiens,SRR13884514
PRJNA707431,PRJNA707431,Homo sapiens,SRR13884515
PRJNA707431,PRJNA707431,Homo sapiens,SRR13884516
PRJNA707431,PRJNA707431,Homo sapiens,SRR13884517
PRJNA707431,PRJNA707431,Homo sapiens,SRR13884518
PRJNA707431,PRJNA707431,Homo sapiens,SRR13884519
PRJNA707431,PRJNA707431,Homo sapiens,SRR13884536
PRJNA707431,PRJNA707431,Homo sapiens,SRR13884537
PRJNA707431,PRJNA707431,Homo sapiens,SRR13884538
PRJNA707431,PRJNA707431,Homo sapiens,SRR13884539
PRJNA707431,PRJNA707431,Homo sapiens,SRR13884540
PRJNA707431,PRJNA707431,Homo sapiens,SRR13884541
PRJNA707431,PRJNA707431,Homo sapiens,SRR13884542
PRJNA707431,PRJNA707431,Homo sapiens,SRR13884543
PRJNA707431,PRJNA707431,Homo sapiens,SRR13884568
PRJNA707431,PRJNA707431,Homo sapiens,SRR13884569
PRJNA707431,PRJNA707431,Homo sapiens,SRR13884570
PRJNA707431,PRJNA707431,Homo sapiens,SRR13884571
PRJNA707431,PRJNA707431,Homo sapiens,SRR13884572
PRJNA707431,PRJNA707431,Homo sapiens,SRR13884573
PRJNA707431,PRJNA707431,Homo sapiens,SRR13884574
PRJNA707431,PRJNA707431,Homo sapiens,SRR13884575
PRJNA707431,PRJNA707431,Homo sapiens,SRR13884544
PRJNA707431,PRJNA707431,Homo sapiens,SRR13884545
PRJNA707431,PRJNA707431,Homo sapiens,SRR13884546
PRJNA707431,PRJNA707431,Homo sapiens,SRR13884547
PRJNA707431,PRJNA707431,Homo sapiens,SRR13884548
PRJNA707431,PRJNA707431,Homo sapiens,SRR13884549
PRJNA707431,PRJNA707431,Homo sapiens,SRR13884550
PRJNA707431,PRJNA707431,Homo sapiens,SRR13884551
PRJNA707431,PRJNA707431,Homo sapiens,SRR13884576
PRJNA707431,PRJNA707431,Homo sapiens,SRR13884577
PRJNA707431,PRJNA707431,Homo sapiens,SRR13884578
PRJNA707431,PRJNA707431,Homo sapiens,SRR13884579
PRJNA707431,PRJNA707431,Homo sapiens,SRR13884580
PRJNA707431,PRJNA707431,Homo sapiens,SRR13884581
PRJNA707431,PRJNA707431,Homo sapiens,SRR13884582
PRJNA707431,PRJNA707431,Homo sapiens,SRR13884583
PRJNA707431,PRJNA707431,Homo sapiens,SRR13884520
PRJNA707431,PRJNA707431,Homo sapiens,SRR13884521
PRJNA707431,PRJNA707431,Homo sapiens,SRR13884522
PRJNA707431,PRJNA707431,Homo sapiens,SRR13884523
PRJNA707431,PRJNA707431,Homo sapiens,SRR13884524
PRJNA707431,PRJNA707431,Homo sapiens,SRR13884525
PRJNA707431,PRJNA707431,Homo sapiens,SRR13884526
PRJNA707431,PRJNA707431,Homo sapiens,SRR13884527
PRJNA707431,PRJNA707431,Homo sapiens,SRR13884552
PRJNA707431,PRJNA707431,Homo sapiens,SRR13884553
PRJNA707431,PRJNA707431,Homo sapiens,SRR13884554
PRJNA707431,PRJNA707431,Homo sapiens,SRR13884555
PRJNA707431,PRJNA707431,Homo sapiens,SRR13884556
PRJNA707431,PRJNA707431,Homo sapiens,SRR13884557
PRJNA707431,PRJNA707431,Homo sapiens,SRR13884558
PRJNA707431,PRJNA707431,Homo sapiens,SRR13884559
PRJNA707431,PRJNA707431,Homo sapiens,SRR13884584
PRJNA707431,PRJNA707431,Homo sapiens,SRR13884585
PRJNA707431,PRJNA707431,Homo sapiens,SRR13884586
PRJNA707431,PRJNA707431,Homo sapiens,SRR13884587
PRJNA707431,PRJNA707431,Homo sapiens,SRR13884588
PRJNA707431,PRJNA707431,Homo sapiens,SRR13884589
PRJNA707431,PRJNA707431,Homo sapiens,SRR13884590
PRJNA707431,PRJNA707431,Homo sapiens,SRR13884591
PRJNA707431,PRJNA707431,Homo sapiens,SRR13884592
PRJNA707431,PRJNA707431,Homo sapiens,SRR13884593
PRJNA707431,PRJNA707431,Homo sapiens,SRR13884594
PRJNA707431,PRJNA707431,Homo sapiens,SRR13884595
PRJNA707431,PRJNA707431,Homo sapiens,SRR13884596
PRJNA707431,PRJNA707431,Homo sapiens,SRR13884597
PRJNA707431,PRJNA707431,Homo sapiens,SRR13884598
PRJNA707431,PRJNA707431,Homo sapiens,SRR13884599
PRJNA707431,PRJNA707431,Homo sapiens,SRR13884528
PRJNA707431,PRJNA707431,Homo sapiens,SRR13884529
PRJNA707431,PRJNA707431,Homo sapiens,SRR13884530
